Author,Timestamp,Likes,Total_Replies,Comment_Content
@Sterling711xx,9:45,0,0,"I'm so confused @9:45 about Robert E Lee and Lincoln and....fighting??.....something about beating this one guy.....reading this information from people in the white house??...a strategic genius who took a war that should of been over in days and turned it into several years of horrible hell?? Like wtf is going on. Is he saying Lee was a MMA fighter....lol and....wtf else? I'm trying here...really trying... with absolutely no judgements, being bias and all that but holy crap he jumps around all over. Or I'm sorry...""weave"". but it's almost just rambling. It's like I'll follow what he's saying because he talks in very simple basic terms but then drifts off into other ideas, little narcissistic things, then stories....and then poof right out. Whew....what a ride. And now all I can think of is Abe Lincoln fighting Robert E Lee in the octagon while Joe is providing commentary. Who do you think wins?"
@B-rad00,1:36:21,0,1,1:36:21 🤣🤣
@s_a_r_a_jd2204,1:07:17,0,0,"1:07:17 isn't Fukushima still dumping radioactive toxic bullshit into our oceans to this day?? We have no 🤬ing business building nuclear plants with absolutely no ""OH SHIT"" contingency plans..."
@JohnSmith-4U,2:33:16,3,0,"2:33:16 Joe Rogan = ""You are allow to have an opinion"". CNN, MSNBC, ABC doesn't think Trump should have an opinion. That's the difference between the analog, outdated main stream ""media"" and the free and unedited Social Media and Podcasts."
@seanvincenttt,51:00,0,0,"Does make sense, what he says about the deficit at 51:00 . Business is always Assets / Liabilities balancing. If our country is sitting on its assets, cashing out on them and improving infrastructure will help us get to financial equilibrium."
@tailtap2222,24:11,0,0,24:11
@PurpleRhino1388,1:39:02,1,0,1:39:02 Mine's bigger than yours 😂
@xxpipexx7965,1:23:30,2,0,1:23:30 trump is funny af 😂
@Jotaparse,59:30,0,0,59:30
@juliiebluee,53:53,1,0,"53:53 as someone in construction management, yes environmentalist people slow down projects 😂😂"
@CDbiggen,2:14:14,1,0,"2:14:14 - ""i couldve put Crooked Hillary in jail"" 😭😂 so casual, love it."
@rehanrazz9917,10:35,0,0,does anyone know whos trump talking about? 10:35
@bradchirdaris2190,1:04:00,0,0,"Around 1:04:00 trump starts talking about forest fires. As somebody who’s collected fire wood my whole life and grew up in the forest industry. What he said about standing dead wood is wrong. It is significantly more dry. Same reason you hang your towel, doesn’t dry so good on the ground. The burns only up the trunk a lil ways doesn’t make much sense either but he is right about all the fuel build up. We need to invest much more in controlled burns. He is also totally right about china too they are the problem not the US and Canada. I’ve been saying it for years about china and India. No environmental ethics what so ever."
@matthevvmendoza2989,1:43:53,0,0,They went from talking about the CBP One App to Dana White 😂1:43:53
@WY6ZombieSlayer,1:42:42,0,0,1:42:42 They're eating the dogs! They're eating the cats!
@StevenTingley-b5e,9:00,0,0,Trumps right bring your flashlights to the border at Canada and United States they'll be flashing their lights on February 1st at 9:00 p.m.
@Mycoolandjello,59:58,1,1,59:58 WOW!!! What a premonition this became.
@MarilynAllison-on2wi,2:42,1,0,It's 2:42 AM USA I am going to do a ME make over today. I have been under the weather
@GPCTM,6:24,0,0,6:24 https://www.youtube.com/watch?v=_dLRfsHA9kA
@ThomasShelby-n5e,1:36:24,1,0,1:36:24 Biden Could Take A Nap For Four Days Without A Meeting My Reaction Wohohohoho😂😂
@LDehart-n2t,59:55,2,0,59:55 Joe gets little giggles
@davideast4144,0:30,0,0,0:30
@GrahamWell-j2k,1:06:10,2,0,1:06:10 oh boy was Trump right. 🔥 🔥🔥🔥🔥🔥🔥
@washim.7867,1:33:10,0,0,1:33:10 I can't man 😂
@mareklewhip400,1:03:50,6,1,1:03:50 more evidence trump is a time traveler. Been thinking this since 2016. Trump predicted the Palisades fires
@Miles-McFarland,17:35,0,0,"17:35 - 17:48 🤦‍♂️ wth lol come on Trump. ""I didn't know'em that well because I didn't know'em that well"""
@hersonherrera28,1:25:45,1,0,Donald Trump is Batman 1:25:45 😂😂😂
@JesusPlsSaveMe,3:20,0,1,"*Revelation 3:20* Behold, I stand at the door, and knock: if any man hear my voice, and open the door, I will come in to him, and will sup with him, and he with me. HEY THERE 🤗 JESUS IS CALLING YOU TODAY. Turn away from your sins, confess, forsake them and live the victorious life. God bless. *Revelation 22:12-14* And, behold, I come quickly; and my reward is with me, to give every man according as his work shall be. I am Alpha and Omega, the beginning and the end, the first and the last. Blessed are they that do his commandments, that they may have right to the tree of life, and may enter in through the gates into the city."
@thebluetortex,2:25:21,0,0,2:25:21 LeBron James
@Banaanpapa,28:06,0,0,28:06 28:11 28:15 28:18 28:23 28:27 28:32 28:36 28:40 28:44 28:48 28:53 28:57 29:01 29:06 29:10 29:14 29:27 29:31 29:36 29:40 29:56 30:01 30:05 30:15 30:20 30:24 30:28 30:33 30:37 30:42 30:47 30:51 30:55 30:59 31:04 31:07 31:12 31:17 31:20 31:25 31:29 31:34 31:37 31:41 31:46 31:58 32:07 32:10 32:14 32:19 32:24 32:36 33:13 33:54 35:58 36:03 36:07 36:11 36:16 36:20 36:24 36:29 36:33 36:37 36:41 36:46 36:50 36:54 36:59 37:03 37:08 37:13 37:16 37:21 37:26 37:30 37:34 37:39 37:43 37:47 37:51 37:55 37:59 38:03 38:08 38:12 38:25 38:29 38:33 38:37 38:41 38:47 38:50 38:55 39:00 39:04 39:12 39:29 39:51 56:45 1:13:58
@ChristiansforUAPDisclosure,2:42:41,1,0,"If anybody else is looking for the JFK files topic because of him signing an executive order to release them today, 2:42:41"
@KmanAust,59:59,2,1,59:59 WATER. They've always known yet LA is burning.
@0Z1G0,01:05:26,1,0,01:05:26 Gary Newsom didnt want To sign 😮
@Eman4dawin,1:21:20,0,0,1:21:20 he kept it real 💯😂
@BryanHernandez-ij9pd,1:01:00,0,1,1:01:00
@Herestravy420,2:03,0,0,"2:03... Try to eat ""Healthy"" own a home and a car on the national average salary of 60K a year."
@Kobowallet,1:32:53,1,0,1:32:53 if you want to see the 3am flight
@tonysha351,16:37,0,0,16:37 my guess its Michael Bloomberg
@Ethan.D.McKinney37195,40:50,1,0,40:50 This moment may be the most important part of this entire interview if it truly happens
@Jayallday423,2:54:50,0,0,2:54:50 Did he say what i think he said Massive?
@Artem_Haus,38:17,0,0,"38:17 I think they would be appreciated by usually people if they wouldn't be allowed to stupidly violet people's right.(qualified immunity) If policeman/woman violet you rights and you sue they won't pay, taxe dollars would.(As I understand) Maybe I am a little bit wrong but watch videos when cops come into people's homes, when they don't allow them to close their doors."
@0livelanette859,4:10,1,0,"Warning Against Worldliness Jas 4:1 From whence come wars and fightings among you? come they not hence, even of your lusts that war in your members? Jas 4:2 Ye lust, and have not: ye kill, and desire to have, and cannot obtain: ye fight and war, yet ye have not, because ye ask not. Jas 4:3 Ye ask, and receive not, because ye ask amiss, that ye may consume it upon your lusts. Jas 4:4 Ye adulterers and adulteresses, know ye not that the friendship of the world is enmity with God? whosoever therefore will be a friend of the world is the enemy of God. Jas 4:5 Do ye think that the scripture saith in vain, The spirit that dwelleth in us lusteth to envy? Jas 4:6 But he giveth more grace. Wherefore he saith, God resisteth the proud, but giveth grace unto the humble. Jas 4:7 Submit yourselves therefore to God. Resist the devil, and he will flee from you. Jas 4:8 Draw nigh to God, and he will draw nigh to you. Cleanse your hands, ye sinners; and purify your hearts, ye double minded. Jas 4:9 Be afflicted, and mourn, and weep: let your laughter be turned to mourning, and your joy to heaviness. Jas 4:10 Humble yourselves in the sight of the Lord, and he shall lift you up. Jas 4:11 Speak not evil one of another, brethren. He that speaketh evil of his brother, and judgeth his brother, speaketh evil of the law, and judgeth the law: but if thou judge the law, thou art not a doer of the law, but a judge. Jas 4:12 There is one lawgiver, who is able to save and to destroy: who art thou that judgest another? Boasting About Tomorrow Jas 4:13 Go to now, ye that say, To day or to morrow we will go into such a city, and continue there a year, and buy and sell, and get gain: Jas 4:14 Whereas ye know not what shall be on the morrow. For what is your life? It is even a vapour, that appeareth for a little time, and then vanisheth away. Jas 4:15 For that ye ought to say, If the Lord will, we shall live, and do this, or that. Jas 4:16 But now ye rejoice in your boastings: all such rejoicing is evil. Jas 4:17 Therefore to him that knoweth to do good, and doeth it not, to him it is sin."
@sangfroideur,4:05,0,0,4:05 Exposing the hypocrisis of celebrities early in the podcast was the turning point of the interview.
@Keyeze660,18:53,0,0,18:53 Shawn Michaels in the 90s
@valleytractorservices9310,2:17:20,0,2,2:17:20 How the twenty twenty election was stolen
@mktary434,1:25:45,1,0,1:25:45 Vladimir your are not going in
@valleytractorservices9310,1:54:31,0,0,1:54:31 James tony versus randy katour
@valleytractorservices9310,1:51:11,0,0,1:51:11 d killed in boxing room
@duskodragic649,58:34,0,0,58:34 😂
@DeezB-p6j,5:06,0,0,5:06
@DeezB-p6j,2:07,0,0,2:07 3:39
@Ghostface24315,59:58,1,0,Enter timestamp of SMELT here🐟 59:58
@XeroX-x6u,2:42:45,0,0,2:42:45 because a few of those people were born with Hebrew names and are foreign nationals.
@AdamPierpoint-ip7ku,36:00,0,0,36:00.. bruh I got the license plate of ppl still stalking me that robbed me at gunpoint.. they said they don't do that kinda thing... 5 years ago!
@almightyeggroll951,1:39:54,1,0,1:39:54
@teti_99,41:07,1,1,"41:07 this is actually how our country made money before income tax was a thing. It was TARIFFS that made us money. Then the government realized, ""oh wait, you mean we can just take from our own people and make even more? Done."""
@valleytractorservices9310,1:22:10,0,0,1:22:10 Democrats denying elections
@AspenLeafing,10:43,0,1,This isn’t where I wanted to say this but perhaps it will be noticed. When we were kids One of the basic truths we arrived at was that you could never prove that God didn’t exist. How would it even be possible? He could be hanging out on a far off galaxy. I thought they were so stupid I couldn’t believe it. Yet those people are the ones claiming to be intellectuals. And Dick Haggart told me I was a pseudo intellectual. I beg to disagree. Those folks aren’t just slow they are insane. 10:43
@EfraPlay3,1:00:42,7,0,1:00:42
@cj1-x5y,1:00:42,6,0,1:00:42
@Ghost1978A,59:57,77,4,59:57 Trump and Rogan discuss lack of water in LA CALIFORNIA
@samuelk2621,90:12,0,0,"*So teach us to number our days, that we may apply our hearts unto wisdom. -Psalm 90:12* *And ye shall know the truth, and the truth shall make you free. -John 8:32* *For the earth is the Lord's, and the fulness thereof. -1 Corinthians 10:26* *Jesus is The Way, Truth & The Life!*"
@dolph9913,1:00,4,0,@1:00 Trump warns us about California fires.
@dd295dh,1:00:00,7,0,1:00:00 well well well they talked about rationing water What are the odds
@Lekhraj06,3:22,1,0,3:22 resume
@SELITOV,0:01,0,0,Great 0:01
@nasly905,1:22:20,0,0,1:22:20
@kakarottoriyama,1:00:00,4,1,1:00:00 WOW 2 months before the palisades fires
@iamardlon498,2:14:09,0,0,2:14:09 This right here. Happens all the time in a country like the Philippines. New admin comes after previous admin almost in a cycle now it's disgusting
@Sean_735,1:59:07,0,0,"1:59:07 it's also the health insurance companies being a money-sucking middle man that generates no value, increasing expenditure, while also making healthcare unaffordable for so many people who need it causing their shorter lives."
@nasly905,42:52,0,0,42:52
@peacemaker178,1:00:14,0,0,1:00:14 now you unleash the beast Inferno 😭
@ruddyguzzman,1:02:00,7,0,California fire prediction 1:02:00
@farisalmiqdad7146,1:25:30,0,0,1:25:30 hey! That's an antisemitism!
@Jasmohan,59:50,7,1,"59:50 2:36:00 Watching this conversation, I think Trump is right in many things but he gets misrepresented by the media. He predicted the LA fires and tried to prevent it from happening while the current officials and media are misrepresenting the facts. Seeing Trump's this interview and Gavin's latest interview, its a night and day difference."
@Jumperman12mac,1:04:21,27,1,1:04:21 LITERALLY CALLED IT OUT ABOUT THE FOREST FIRE. Now look what happened!
@bubblesthebugeye8906,59:54,18,0,"59:54 3 months ago, Trump described what could happen to Los Angeles when the water runs out. Now look, wildfires in January. Inadequate water supply and forest management. These winds certainly wouldn’t have prevented fires from erupting, but there’s always a chance to fight it when always prepared."
@monkeeseemonkeedoo3745,1:00:32,7,0,For the fire comments from Trump: 1:00:32
@mujeebaly,1:00:32,5,1,1:00:32 1:03:26 1:04:33
@valleytractorservices9310,1:00:48,14,0,California water crisis 1:00:48
@TheWalk-r7q,33:25,1,0,33:25 David ‘Svelte’ Jacket is a clown
@IsMusicHaram,59:56,36,2,59:56 WATER
@philidiren,60:00,12,2,"Where is the point when Donald Trump warns about the LA fires? If you know, please point it out. EDIT: it is at 60:00."
@pastywhiteboy9393,2:15:28,0,0,2:15:28
@Jukebox_by_AI,59:58,232,1,"Trump talking about California water problem, and cleaning up forrest at 59:58 - 1:06:00 ""All Newsom had to do was sign"""
@lifeislikeaboxofchocolates5383,1:40:39,2,0,1:40:39 it's not that they want to see the country fail it's that they'd rather see themselves succeed there's a lot of money for v few ppl in war
@alexc5243,59:50,338,10,59:50 Incredible that they’re talking about California’s management of tree brushes and water resources two months before the LA Inferno.
@Neirbot,1:11:34,9,3,"1:11:34 ""I wanna be a whale psychiatrist"" - Donald J Trump"
@rymotion1,59:50,17,0,59:50 Jamie clip this for the Californians
@tastywavezitalianice260,1:01:20,26,1,1:01:20 California wildfires 🔥
@woodsmen9844,59:48,102,0,"After recent events in LA, Trump nailed it at 59:48."
@Amadeus_A,59:48,129,3,Came here for 59:48. Trump was right
@lanae1020,1:04,6,0,"Trump called this recipe for disaster happening in CA at 1:04…. No water, dead brush everywhere.. and Newsome declined the bill to help."
@theodoreyd,1:03:30,44,0,1:03:30 is the fire quote you are looking for
@candidbandido611,59:48,20,0,59:48 Trump was right again...
@wenxuan_fan,1:03:29,50,1,"1:03:29 For people who come to see them discuss CALIFORNIA WILD FIRES, following the devastating Palisades Fire happened yesterday."
@TBarsCarsNParts,1:16,6,1,"1:16 no one hated Trump until he ran for the first time, and the racist, extreme leftists media told the sheeple to hate him and make him the enemy. Even though our government and every Democrat president is involved with epstein and everything else to ruin the lives of the working people in this country. Politicians and the rich leftists are the absolute worst scum of the earth"
@pichwalker,1:31:30,0,0,1:31:30 I flew to Iraq 🇮🇶
@cualtiochi,2:02:15,1,0,2:02:15 Romania ads pharmaceutical more than any country in the world...and bet ads more than pharma 😢
@nickolasdesouza3610,1:52:14,0,0,1:52:14 just sau jon jones 1:52:18 he said it lmfao
@yomum3775,5:43,0,0,5:43
@jhuntley575,56:26,0,0,56:26 lmfao joe thinking fuck I'm bald.
@suffer.in.silence,29:06,0,0,"29:06 IVE BEEN TRYING TO FIND THIS EPISODE! the view featuring Trump 9 years ago, the one when they loved him. i wanna see the difference from now and then"
@Sipilicious,2:16:59,2,0,2:16:59 - doesn't have the evidence with him because it doesn't exist
